mirror|weird|adapted_url|adapted_url_correct|adapted_url_archive|adapted_url_archive_correct
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Franzor.html?title=Franzor&action=edit&redlink=1|False|http://robowiki.net/wiki/Franzor.html?title=Franzor&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Xero.html?title=Xero&action=edit&redlink=1|False|http://robowiki.net/wiki/Xero.html?title=Xero&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Archived_Tityus_20040104.html?title=Archived:Tityus_20040104&action=edit&redlink=1|True|http://robowiki.net/wiki/Archived_Tityus_20040104.html?title=Archived:Tityus_20040104&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/User_David_McCoy.html?title=User:David_McCoy&action=edit&redlink=1|False|http://robowiki.net/wiki/User:David_McCoy.html?title=User:David_McCoy&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/MadHatter.html?title=MadHatter&action=edit&redlink=1|False|http://robowiki.net/wiki/MadHatter.html?title=MadHatter&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/SpareParts.html?title=SpareParts&action=edit&redlink=1|False|http://robowiki.net/wiki/SpareParts.html?title=SpareParts&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/UnderDark.html?title=UnderDark&action=edit&redlink=1|False|http://robowiki.net/wiki/UnderDark.html?title=UnderDark&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Evader.html?title=Evader&action=edit&redlink=1|False|http://robowiki.net/wiki/Evader.html?title=Evader&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/GresSuffurd/GresVretter_(gun).html?title=GresSuffurd/GresVretter_(gun)&action=edit&redlink=1|False|http://robowiki.net/wiki/GresSuffurd/GresVretter_(gun).html?title=GresSuffurd/GresVretter_(gun)&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/GresSuffurd/WeefSuffurd_(movement).html?title=GresSuffurd/WeefSuffurd_(movement)&action=edit&redlink=1|False|http://robowiki.net/wiki/GresSuffurd/WeefSuffurd_(movement).html?title=GresSuffurd/WeefSuffurd_(movement)&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/GresSuffurd/Archived_Talk_20090426.html?title=GresSuffurd/Archived_Talk_20090426&action=edit&redlink=1|False|http://robowiki.net/wiki/GresSuffurd/Archived_20090426.html?title=GresSuffurd/Archived_20090426&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/MovementProfile.html?title=MovementProfile&action=edit&redlink=1|False|http://robowiki.net/wiki/MovementProfile.html?title=MovementProfile&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/CigaretST.html?title=CigaretST&action=edit&redlink=1|True|http://robowiki.net/wiki/CigaretST.html?title=CigaretST&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/AdNeo.html?title=AdNeo&action=edit&redlink=1|True|http://robowiki.net/wiki/AdNeo.html?title=AdNeo&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/VertiLeach.html?title=VertiLeach&action=edit&redlink=1|True|http://robowiki.net/wiki/VertiLeach.html?title=VertiLeach&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/HypoLeach.html?title=HypoLeach&action=edit&redlink=1|True|http://robowiki.net/wiki/HypoLeach.html?title=HypoLeach&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/NanoLauLectrik.html?title=NanoLauLectrik&action=edit&redlink=1|True|http://robowiki.net/wiki/NanoLauLectrik.html?title=NanoLauLectrik&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/User_JohnCleland.html?title=User:JohnCleland&action=edit&redlink=1|False|http://robowiki.net/wiki/User:JohnCleland.html?title=User:JohnCleland&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/CapuletDroid.html?title=CapuletDroid&action=edit&redlink=1|False|http://robowiki.net/wiki/CapuletDroid.html?title=CapuletDroid&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Corsair.html?title=Corsair&action=edit&redlink=1|False|http://robowiki.net/wiki/Corsair.html?title=Corsair&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Fuatisha.html?title=Fuatisha&action=edit&redlink=1|False|http://robowiki.net/wiki/Fuatisha.html?title=Fuatisha&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/MagicTrick.html?title=MagicTrick&action=edit&redlink=1|False|http://robowiki.net/wiki/MagicTrick.html?title=MagicTrick&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Maui.html?title=Maui&action=edit&redlink=1|False|http://robowiki.net/wiki/Maui.html?title=Maui&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/VelocitySurfing.html?title=VelocitySurfing&action=edit&redlink=1|False|http://robowiki.net/wiki/VelocitySurfing.html?title=VelocitySurfing&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/DuelistNano.html?title=DuelistNano&action=edit&redlink=1|False|http://robowiki.net/wiki/DuelistNano.html?title=DuelistNano&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Problembot-2.html?title=Problembot&action=edit&redlink=1|False|http://robowiki.net/wiki/Problembot-2.html?title=Problembot&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/DarkHorse.html?title=DarkHorse&action=edit&redlink=1|False|http://robowiki.net/wiki/DarkHorse.html?title=DarkHorse&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/DolphinAR.html?title=DolphinAR&action=edit&redlink=1|False|http://robowiki.net/wiki/DolphinAR.html?title=DolphinAR&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/DoubleReed.html?title=DoubleReed&action=edit&redlink=1|False|http://robowiki.net/wiki/DoubleReed.html?title=DoubleReed&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Lexical.html?title=Lexical&action=edit&redlink=1|False|http://robowiki.net/wiki/Lexical.html?title=Lexical&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/MagestyOfColors.html?title=MagestyOfColors&action=edit&redlink=1|False|http://robowiki.net/wiki/MagestyOfColors.html?title=MagestyOfColors&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Aggressive_Movement.html?title=Aggressive_Movement&action=edit&redlink=1|False|http://robowiki.net/wiki/Aggressive_Movement.html?title=Aggressive_Movement&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Play-It-Forward.html?title=Play-It-Forward&action=edit&redlink=1|False|http://robowiki.net/wiki/Play-It-Forward.html?title=Play-It-Forward&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Glacier/Hypothermia.html?title=Glacier/Hypothermia&action=edit&redlink=1|False|http://robowiki.net/wiki/Glacier/Hypothermia.html?title=Glacier/Hypothermia&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/MiniSurreptitious.html?title=MiniSurreptitious&action=edit&redlink=1|False|http://robowiki.net/wiki/MiniSurreptitious.html?title=MiniSurreptitious&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/CodeSize/WritingSmallCode.html?CodeSize/WritingSmallCode|False|http://robowiki.net/wiki/CodeSize/WritingSmallCode.html?CodeSize/WritingSmallCode|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Gwynfor.html?title=Gwynfor&action=edit&redlink=1|False|http://robowiki.net/wiki/Gwynfor.html?title=Gwynfor&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/ArmyOfShiz.html|True|http://robowiki.net/wiki/ArmyOfShiz|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/MarioBros.html?title=MarioBros&action=edit&redlink=1|False|http://robowiki.net/wiki/MarioBros.html?title=MarioBros&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Rednaxela/SurvivalTest.html?title=Rednaxela/SurvivalTest.sh&action=edit&redlink=1|False|http://robowiki.net/wiki/Rednaxela/SurvivalTest.html?title=Rednaxela/SurvivalTest.sh&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/NanoRumble.html?title=NanoRumble&action=edit&redlink=1|False|http://robowiki.net/wiki/NanoRumble.html?title=NanoRumble&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Calliope.html?title=Calliope&action=edit&redlink=1|False|http://robowiki.net/wiki/Calliope.html?title=Calliope&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Amarok.html?title=Amarok&action=edit&redlink=1|True|http://robowiki.net/wiki/Amarok.html?title=Amarok&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/HeadOnTrageting.html?title=HeadOnTrageting&action=edit&redlink=1|True|http://robowiki.net/wiki/HeadOnTrageting.html?title=HeadOnTrageting&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Banzai.html?title=Banzai&action=edit&redlink=1|True|http://robowiki.net/wiki/Banzai.html?title=Banzai&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/HataMoto.html?title=HataMoto&action=edit&redlink=1|False|http://robowiki.net/wiki/HataMoto.html?title=HataMoto&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Horizon/Questions.html?title=Horizon/Questions&action=edit&redlink=1|False|http://robowiki.net/wiki/Horizon/Questions.html?title=Horizon/Questions&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/ARAMtocles.html?title=ARAMtocles&action=edit&redlink=1|False|http://robowiki.net/wiki/ARAMtocles.html?title=ARAMtocles&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Enemy_Wave.html?title=Enemy_Wave&action=edit&redlink=1|True|http://robowiki.net/wiki/Enemy_Wave.html?title=Enemy_Wave&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/User_JeremyReeder.html?title=User:JeremyReeder&action=edit&redlink=1|True|http://robowiki.net/wiki/User:JeremyReeder.html?title=User:JeremyReeder&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/TwoProphets.html?title=TwoProphets&action=edit&redlink=1|True|http://robowiki.net/wiki/TwoProphets.html?title=TwoProphets&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/JeremyReeder.html?title=JeremyReeder&action=edit&redlink=1|True|http://robowiki.net/wiki/JeremyReeder.html?title=JeremyReeder&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/DuoLedByDroid.html?title=DuoLedByDroid&action=edit&redlink=1|True|http://robowiki.net/wiki/DuoLedByDroid.html?title=DuoLedByDroid&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Logic.html?title=Logic&action=edit&redlink=1|True|http://robowiki.net/wiki/Logic.html?title=Logic&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/BlackBox.html?title=BlackBox&action=edit&redlink=1|True|http://robowiki.net/wiki/BlackBox.html?title=BlackBox&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/X2.html?title=X2&action=edit&redlink=1|False|http://robowiki.net/wiki/X2.html?title=X2&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/User_Straw.html?title=User:Straw&action=edit&redlink=1|True|http://robowiki.net/wiki/User:Straw.html?title=User:Straw&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/User_Straw.html|True|http://robowiki.net/wiki/User:Straw|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Adaptive_movement-2.html?title=Adaptive_movement&action=edit&redlink=1|False|http://robowiki.net/wiki/Adaptive_movement-2.html?title=Adaptive_movement&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Arbitrary_Movement.html?title=Arbitrary_Movement&action=edit&redlink=1|False|http://robowiki.net/wiki/Arbitrary_Movement.html?title=Arbitrary_Movement&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/VelocityTrick.html?title=VelocityTrick&action=edit&redlink=1|False|http://robowiki.net/wiki/VelocityTrick.html?title=VelocityTrick&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/SandboxFlattener.html?title=SandboxFlattener&action=edit&redlink=1|False|http://robowiki.net/wiki/SandboxFlattener.html?title=SandboxFlattener&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Ascendents.html?title=Ascendents&action=edit&redlink=1|False|http://robowiki.net/wiki/Ascendents.html?title=Ascendents&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/VirtualGuns/Help.html?title=VirtualGuns/Help&action=edit&redlink=1|False|http://robowiki.net/wiki/VirtualGuns/Help.html?title=VirtualGuns/Help&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/WaveSurfing/GoToStyle.html?title=WaveSurfing/GoToStyle&action=edit&redlink=1|False|http://robowiki.net/wiki/WaveSurfing/GoToStyle.html?title=WaveSurfing/GoToStyle&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/TargetingChallenge2K6/FastLearning.html?title=TargetingChallenge2K6/FastLearning&action=edit&redlink=1|False|http://robowiki.net/wiki/TargetingChallenge2K6/FastLearning.html?title=TargetingChallenge2K6/FastLearning&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/EmpiricResearch.html?title=EmpiricResearch&action=edit&redlink=1|False|http://robowiki.net/wiki/EmpiricResearch.html?title=EmpiricResearch&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/SeaSerpent.html?title=SeaSerpent&action=edit&redlink=1|False|http://robowiki.net/wiki/SeaSerpent.html?title=SeaSerpent&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Butterfly.html?title=Butterfly&action=edit&redlink=1|False|http://robowiki.net/wiki/Butterfly.html?title=Butterfly&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/DuelistMicro.html?title=DuelistMicro&action=edit&redlink=1|False|http://robowiki.net/wiki/DuelistMicro.html?title=DuelistMicro&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Category_Pattern_Matcher_Challenges.html?title=Category:Pattern_Matcher_Challenges&action=edit&redlink=1|False|http://robowiki.net/wiki/Category:Pattern_Matcher_Challenges.html?title=Category:Pattern_Matcher_Challenges&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Pattern_Matcher_Challenge_2K6.html?title=Pattern_Matcher_Challenge_2K6&action=edit&redlink=1|False|http://robowiki.net/wiki/Pattern_Matcher_Challenge_2K6.html?title=Pattern_Matcher_Challenge_2K6&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Category_Anti-Pattern_Matcher_Challenges.html?title=Category:Anti-Pattern_Matcher_Challenges&action=edit&redlink=1|False|http://robowiki.net/wiki/Category:Anti-Pattern_Matcher_Challenges.html?title=Category:Anti-Pattern_Matcher_Challenges&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Anti-Pattern_Matcher_Challenge.html?title=Anti-Pattern_Matcher_Challenge&action=edit&redlink=1|False|http://robowiki.net/wiki/Anti-Pattern_Matcher_Challenge.html?title=Anti-Pattern_Matcher_Challenge&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Category_Curve_Flattening_Challenges.html?title=Category:Curve_Flattening_Challenges&action=edit&redlink=1|False|http://robowiki.net/wiki/Category:Curve_Flattening_Challenges.html?title=Category:Curve_Flattening_Challenges&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Curve_Flattening_Challenge.html?title=Curve_Flattening_Challenge&action=edit&redlink=1|False|http://robowiki.net/wiki/Curve_Flattening_Challenge.html?title=Curve_Flattening_Challenge&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/RoboRumble_Movement_Challenge.html?title=RoboRumble_Movement_Challenge&action=edit&redlink=1|False|http://robowiki.net/wiki/RoboRumble_Movement_Challenge.html?title=RoboRumble_Movement_Challenge&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/MeleeRumble_Movement_Challenge.html?title=MeleeRumble_Movement_Challenge&action=edit&redlink=1|False|http://robowiki.net/wiki/MeleeRumble_Movement_Challenge.html?title=MeleeRumble_Movement_Challenge&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Category_Melee_Challenges.html?title=Category:Melee_Challenges&action=edit&redlink=1|False|http://robowiki.net/wiki/Category:Melee_Challenges.html?title=Category:Melee_Challenges&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Sample_Bots_Melee_Challenge.html?title=Sample_Bots_Melee_Challenge&action=edit&redlink=1|False|http://robowiki.net/wiki/Sample_Bots_Melee_Challenge.html?title=Sample_Bots_Melee_Challenge&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Melee_Surfing_Challenge.html?title=Melee_Surfing_Challenge&action=edit&redlink=1|False|http://robowiki.net/wiki/Melee_Surfing_Challenge.html?title=Melee_Surfing_Challenge&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/DevilFISH.html?title=DevilFISH&action=edit&redlink=1|False|http://robowiki.net/wiki/DevilFISH.html?title=DevilFISH&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Quest.html?title=Quest&action=edit&redlink=1|True|http://robowiki.net/wiki/Quest.html?title=Quest&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/NanoStalker.html?title=NanoStalker&action=edit&redlink=1|True|http://robowiki.net/wiki/NanoStalker.html?title=NanoStalker&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Shiva.html?title=Shiva&action=edit&redlink=1|False|http://robowiki.net/wiki/Shiva.html?title=Shiva&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/OldManXP.html?title=OldManXP&action=edit&redlink=1|False|http://robowiki.net/wiki/OldManXP.html?title=OldManXP&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/SlowBots.html?title=SlowBots&action=edit&redlink=1|True|http://robowiki.net/wiki/SlowBots.html?title=SlowBots&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Phoenix/Challenge.html?title=Phoenix/Challenge&action=edit&redlink=1|False|http://robowiki.net/wiki/Phoenix/Challenge.html?title=Phoenix/Challenge&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/YALT.html?title=YALT&action=edit&redlink=1|False|http://robowiki.net/wiki/YALT.html?title=YALT&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/User_UnderDark.html?title=User:UnderDark&action=edit&redlink=1|False|http://robowiki.net/wiki/User:UnderDark.html?title=User:UnderDark&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/UnderDark3.html?title=UnderDark3&action=edit&redlink=1|False|http://robowiki.net/wiki/UnderDark3.html?title=UnderDark3&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/User_Mat_Nelson.html?title=User:Mat_Nelson&action=edit&redlink=1|False|http://robowiki.net/wiki/User:Mat_Nelson.html?title=User:Mat_Nelson&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Puzzle.html?title=Puzzle&action=edit&redlink=1|True|http://robowiki.net/wiki/Puzzle.html?title=Puzzle&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Gaff/Challenges.html?title=Gaff/Challenges&action=edit&redlink=1|False|http://robowiki.net/wiki/Gaff/Challenges.html?title=Gaff/Challenges&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Holden/Challenges.html?title=Holden/Challenges&action=edit&redlink=1|False|http://robowiki.net/wiki/Holden/Challenges.html?title=Holden/Challenges&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Neural_Surfing.html?title=Neural_Surfing&action=edit&redlink=1|False|http://robowiki.net/wiki/Neural_Surfing.html?title=Neural_Surfing&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Pris/Challenges.html?title=Pris/Challenges&action=edit&redlink=1|False|http://robowiki.net/wiki/Pris/Challenges.html?title=Pris/Challenges&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Reinforcement_Learning.html?title=Reinforcement_Learning&action=edit&redlink=1|False|http://robowiki.net/wiki/Reinforcement_Learning.html?title=Reinforcement_Learning&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/MirrorMicro.html?title=MirrorMicro&action=edit&redlink=1|False|http://robowiki.net/wiki/MirrorMicro.html?title=MirrorMicro&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/TheBrainPi.html?title=TheBrainPi&action=edit&redlink=1|True|http://robowiki.net/wiki/TheBrainPi.html?title=TheBrainPi&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Rambots.html?title=Rambots&action=edit&redlink=1|False|http://robowiki.net/wiki/Rambots.html?title=Rambots&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Dookius.html?title=Dookius&action=edit&redlink=1|False|http://robowiki.net/wiki/Dookius.html?title=Dookius&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Segmentations.html?title=Segmentations&action=edit&redlink=1|False|http://robowiki.net/wiki/Segmentations.html?title=Segmentations&action=edit&redlink=1|http error|False|False
http://www.cse.chalmers.se/~bergert/robowiki-mirror/RoboWiki/robowiki.net/wiki/Challenge.html?title=Challenge&action=edit&redlink=1|False|http://robowiki.net/wiki/Challenge.html?title=Challenge&action=edit&redlink=1|http error|False|False
